"IMAGE 3.0.1-SSP2-60",3.697136645
"IMAGE 3.0.1-SSP2-Baseline",4.261358143
"IMAGE 3.0.1-SSP3-34",2.406798981
"IMAGE 3.0.1-SSP3-45",2.907924434
"IMAGE 3.0.1-SSP3-60",3.627624506
"IMAGE 3.0.1-SSP3-Baseline",4.506089398
"IMAGE 3.0.1-SSP4-26",1.887814456
"IMAGE 3.0.1-SSP4-34",2.377900093
"IMAGE 3.0.1-SSP4-45",2.951360373
"IMAGE 3.0.1-SSP4-60",3.685791248
"IMAGE 3.0.1-SSP4-Baseline",3.775613986
"IMAGE 3.0.1-SSP5-34",2.408411608
"IMAGE 3.0.1-SSP5-45",2.963286659
"IMAGE 3.0.1-SSP5-60",3.70987862
"IMAGE 3.0.1-SSP5-Baseline",5.724807584
"IMAGE 3.0.2-EMF33_Baseline",4.03708492
"IMAGE 3.0.2-EMF33_Med2C_cost100",2.302756646
"IMAGE 3.0.2-EMF33_Med2C_full",2.310276872
"IMAGE 3.0.2-EMF33_Med2C_limbio",2.295585358
"IMAGE 3.0.2-EMF33_Med2C_nobeccs",2.295507524
"IMAGE 3.0.2-EMF33_Med2C_nofuel",2.303923477
"IMAGE 3.0.2-EMF33_Med2C_none",2.284037225
"IMAGE 3.0.2-EMF33_tax_hi_full",2.219654752
"IMAGE 3.0.2-EMF33_tax_hi_none",2.42681853
"IMAGE 3.0.2-EMF33_tax_lo_full",2.612801794
"IMAGE 3.0.2-EMF33_tax_lo_none",2.744068755
"IMAGE 3.0.2-EMF33_WB2C_cost100",2.013456674
"IMAGE 3.0.2-EMF33_WB2C_full",2.025345852
"IMAGE 3.0.2-EMF33_WB2C_limbio",2.002685314
"IMAGE 3.0.2-EMF33_WB2C_nobeccs",2.08892399
"IMAGE 3.0.2-EMF33_WB2C_nofuel",2.004047556
"MERGE-ETL 6.0-BAU",5.352408669
"MERGE-ETL 6.0-DAC15_50",1.436399217
"MERGE-ETL 6.0-DAC2_66",1.985762614
"MESSAGE-GLOBIOM 1.0-ADVANCE_2020_1.5C-2100",1.374800221
"MESSAGE-GLOBIOM 1.0-ADVANCE_2020_Med2C",2.134459849
"MESSAGE-GLOBIOM 1.0-ADVANCE_2020_WB2C",1.779715823
"MESSAGE-GLOBIOM 1.0-ADVANCE_2030_Med2C",2.131133051
"MESSAGE-GLOBIOM 1.0-ADVANCE_2030_Price1.5C",1.622051761
"MESSAGE-GLOBIOM 1.0-ADVANCE_2030_WB2C",1.749940308
"MESSAGE-GLOBIOM 1.0-ADVANCE_INDC",2.648440317
"MESSAGE-GLOBIOM 1.0-ADVANCE_NoPolicy",4.272457208
"MESSAGE-GLOBIOM 1.0-ADVANCE_Reference",3.202936353
"MESSAGE-GLOBIOM 1.0-EMF33_1.5C_cost100",1.287377451
"MESSAGE-GLOBIOM 1.0-EMF33_1.5C_full",1.287074107
"MESSAGE-GLOBIOM 1.0-EMF33_Baseline",4.029243135
"MESSAGE-GLOBIOM 1.0-EMF33_Med2C_cost100",2.035805823
"MESSAGE-GLOBIOM 1.0-EMF33_Med2C_full",2.034962494
"MESSAGE-GLOBIOM 1.0-EMF33_Med2C_limbio",1.990673213
"MESSAGE-GLOBIOM 1.0-EMF33_Med2C_nobeccs",1.960185827
"MESSAGE-GLOBIOM 1.0-EMF33_Med2C_nofuel",2.010654995
"MESSAGE-GLOBIOM 1.0-EMF33_Med2C_none",1.930372417
"MESSAGE-GLOBIOM 1.0-EMF33_tax_hi_full",1.851166303
"MESSAGE-GLOBIOM 1.0-EMF33_tax_hi_none",2.079933387
"MESSAGE-GLOBIOM 1.0-EMF33_tax_lo_full",2.416647652
"MESSAGE-GLOBIOM 1.0-EMF33_tax_lo_none",2.52458147
"MESSAGE-GLOBIOM 1.0-EMF33_WB2C_cost100",1.661166804
"MESSAGE-GLOBIOM 1.0-EMF33_WB2C_full",1.661264445
"MESSAGE-GLOBIOM 1.0-EMF33_WB2C_limbio",1.616085752
"MESSAGE-GLOBIOM 1.0-EMF33_WB2C_nofuel",1.661676205
"MESSAGE-GLOBIOM 1.0-SSP1-19",1.427074507
"MESSAGE-GLOBIOM 1.0-SSP1-26",1.908865981
"MESSAGE-GLOBIOM 1.0-SSP1-34",2.377385458
"MESSAGE-GLOBIOM 1.0-SSP1-45",2.876471955
"MESSAGE-GLOBIOM 1.0-SSP1-Baseline",3.592510044
"MESSAGE-GLOBIOM 1.0-SSP2-19",1.435872511
"MESSAGE-GLOBIOM 1.0-SSP2-26",1.906406157
"MESSAGE-GLOBIOM 1.0-SSP2-34",2.409256453
"MESSAGE-GLOBIOM 1.0-SSP2-45",2.879247471
"MESSAGE-GLOBIOM 1.0-SSP2-60",3.57021155
"MESSAGE-GLOBIOM 1.0-SSP2-Baseline",4.226450561
"MESSAGE-GLOBIOM 1.0-SSP3-34",2.35855431
"MESSAGE-GLOBIOM 1.0-SSP3-45",2.814257203
"MESSAGE-GLOBIOM 1.0-SSP3-60",3.570220178
"MESSAGE-GLOBIOM 1.0-SSP3-Baseline",5.305735308
"MESSAGE V.3-GEA_Eff_1p5C",1.695415509
"MESSAGE V.3-GEA_Eff_1p5C_Delay2020",1.71802832
"MESSAGE V.3-GEA_Eff_2C_Delay2020",2.048207535
"MESSAGE V.3-GEA_Eff_AdvNCO2_1p5C",1.700252583
"MESSAGE V.3-GEA_Eff_base",3.781359236
"MESSAGE V.3-GEA_Mix_1p5C_AdvNCO2_PartialDelay2020",1.781040701
"MESSAGE V.3-GEA_Mix_1p5C_AdvTrans_PartialDelay2020",1.733212973
"MESSAGE V.3-GEA_Mix_2C_AdvNCO2_PartialDelay2020",1.98891521
"MESSAGE V.3-GEA_Mix_2C_AdvTrans_PartialDelay2020",2.072823099
"MESSAGE V.3-GEA_Mix_base",4.437063137
"MESSAGEix-GLOBIOM 1.0-CD-LINKS_INDCi",3.824321179
"MESSAGEix-GLOBIOM 1.0-CD-LINKS_NoPolicy",4.233329476
"MESSAGEix-GLOBIOM 1.0-CD-LINKS_NPi",4.081660901
"MESSAGEix-GLOBIOM 1.0-CD-LINKS_NPi2020_1000",1.722546048
"MESSAGEix-GLOBIOM 1.0-CD-LINKS_NPi2020_1600",2.079948937
"MESSAGEix-GLOBIOM 1.0-CD-LINKS_NPi2020_400",1.350698581
"MESSAGEix-GLOBIOM 1.0-LowEnergyDemand",1.53088775
"POLES ADVANCE-ADVANCE_2020_1.5C-2100",1.318630909
"POLES ADVANCE-ADVANCE_2020_Med2C",1.972841696
"POLES ADVANCE-ADVANCE_2020_WB2C",1.635424778
"POLES ADVANCE-ADVANCE_2030_1.5C-2100",1.330246541
"POLES ADVANCE-ADVANCE_2030_Med2C",1.976799135
"POLES ADVANCE-ADVANCE_2030_Price1.5C",1.396948339
"POLES ADVANCE-ADVANCE_2030_WB2C",1.640914223
"POLES ADVANCE-ADVANCE_INDC",2.545048655
"POLES ADVANCE-ADVANCE_NoPolicy",4.12729206
"POLES ADVANCE-ADVANCE_Reference",4.001218271
"POLES CD-LINKS-CD-LINKS_INDCi",3.288014893
"POLES CD-LINKS-CD-LINKS_NoPolicy",4.224401188
"POLES CD-LINKS-CD-LINKS_NPi",4.06776678
"POLES CD-LINKS-CD-LINKS_NPi2020_1000",1.707088597
"POLES CD-LINKS-CD-LINKS_NPi2020_1600",2.047447693
"POLES CD-LINKS-CD-LINKS_NPi2020_400",1.378254263
"POLES EMF33-EMF33_1.5C_cost100",1.151581446
"POLES EMF33-EMF33_1.5C_full",1.163735035
"POLES EMF33-EMF33_1.5C_limbio",1.385089813
"POLES EMF33-EMF33_1.5C_nofuel",1.120055129
"POLES EMF33-EMF33_Baseline",3.594975874
"POLES EMF33-EMF33_Med2C_cost100",1.845384851
"POLES EMF33-EMF33_Med2C_full",1.853441975
"POLES EMF33-EMF33_Med2C_limbio",1.873110016
"POLES EMF33-EMF33_Med2C_nobeccs",1.77895011
"POLES EMF33-EMF33_Med2C_nofuel",1.810055671
"POLES EMF33-EMF33_Med2C_none",1.745744516
"POLES EMF33-EMF33_tax_hi_full",1.945644228
"POLES EMF33-EMF33_tax_hi_none",2.181099593
"POLES EMF33-EMF33_tax_lo_full",2.538313422
"POLES EMF33-EMF33_tax_lo_none",2.593321032
"POLES EMF33-EMF33_WB2C_cost100",1.506785555
"POLES EMF33-EMF33_WB2C_full",1.51234618
"POLES EMF33-EMF33_WB2C_limbio",1.558737693
"POLES EMF33-EMF33_WB2C_nobeccs",1.466254322
"POLES EMF33-EMF33_WB2C_nofuel",1.454683489
"POLES EMF33-EMF33_WB2C_none",1.450327769
"REMIND-MAgPIE 1.5-SSP1-19",1.463624435
"REMIND-MAgPIE 1.5-SSP1-26",1.947599546
"REMIND-MAgPIE 1.5-SSP1-34",2.439650919
"REMIND-MAgPIE 1.5-SSP1-45",2.908798412
"REMIND-MAgPIE 1.5-SSP1-Baseline",3.411203955
"REMIND-MAgPIE 1.5-SSP2-19",1.423581232
"REMIND-MAgPIE 1.5-SSP2-26",1.958689514
"REMIND-MAgPIE 1.5-SSP2-34",2.449126126
"REMIND-MAgPIE 1.5-SSP2-45",2.925867961
"REMIND-MAgPIE 1.5-SSP2-60",3.701327638
"REMIND-MAgPIE 1.5-SSP2-Baseline",4.650272724
"REMIND-MAgPIE 1.5-SSP5-19",1.48860508
"REMIND-MAgPIE 1.5-SSP5-26",1.989148773
"REMIND-MAgPIE 1.5-SSP5-34",2.487457693
"REMIND-MAgPIE 1.5-SSP5-45",2.951755847
"REMIND-MAgPIE 1.5-SSP5-60",3.703820849
"REMIND-MAgPIE 1.5-SSP5-Baseline",5.996352572
"REMIND-MAgPIE 1.7-3.0-CD-LINKS_INDCi",3.458126211
"REMIND-MAgPIE 1.7-3.0-CD-LINKS_NoPolicy",4.902287456
"REMIND-MAgPIE 1.7-3.0-CD-LINKS_NPi",4.206518941
"REMIND-MAgPIE 1.7-3.0-CD-LINKS_NPi2020_1000",1.787685822
"REMIND-MAgPIE 1.7-3.0-CD-LINKS_NPi2020_1600",2.134059076
"REMIND-MAgPIE 1.7-3.0-CD-LINKS_NPi2020_400",1.467766006
"REMIND-MAgPIE 1.7-3.0-EMF33_1.5C_cost100",1.603892738
"REMIND-MAgPIE 1.7-3.0-EMF33_1.5C_full",1.609307857
"REMIND-MAgPIE 1.7-3.0-EMF33_1.5C_nofuel",1.561369229
"REMIND-MAgPIE 1.7-3.0-EMF33_Baseline",5.138335357
"REMIND-MAgPIE 1.7-3.0-EMF33_Med2C_cost100",2.277740567
"REMIND-MAgPIE 1.7-3.0-EMF33_Med2C_full",2.289144522
"REMIND-MAgPIE 1.7-3.0-EMF33_Med2C_limbio",2.205964687
"REMIND-MAgPIE 1.7-3.0-EMF33_Med2C_nobeccs",2.237466224
"REMIND-MAgPIE 1.7-3.0-EMF33_Med2C_nofuel",2.230886247
"REMIND-MAgPIE 1.7-3.0-EMF33_Med2C_none",2.176644992
